load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw
HTC,45_Q3_2,589.078,0,-164.205,424.873
HTC,45_Q3_3,592.344,0,-140.236,452.108
HTC,45_Q3_4,816.236,0,-344.069,472.167
HTC,45_Q3_5,879.139,0,-389.048,490.091
HTC,45_Q3_6,904.225,0,-397.646,506.579
HTC,45_Q3_7,1045.27,0,-486.376,558.897
HTC,45_Q3_8,1128.7,0,-526.802,601.903
HTC,45_Q3_9,892.939,0,-281.006,611.932
HTC,45_Q3_10,857.117,0,-225.475,631.641
HTC,45_Q3_11,865.551,0,-243.222,622.329
HTC,45_Q3_12,1101.39,0,-493.049,608.344
HTC,45_Q3_13,1001.17,0,-386.015,615.153
HTC,45_Q3_14,1189.98,0,-574.46,615.521
HTC,45_Q3_15,1210.13,0,-604.513,605.621
HTC,45_Q3_16,891.822,0,-276.302,615.521
HTC,45_Q3_17,1099.52,0,-442.783,656.741
HTC,45_Q3_18,1353.98,0,-643.507,710.477
HTC,45_Q3_19,1330.51,0,-640.09,690.418
HTC,45_Q3_20,1121.06,0,-492.285,628.771
HTC,45_Q3_21,751.317,0,-183.826,567.491
HTC,45_Q3_22,674.521,0,-175.119,499.402
HTC,45_Q3_23,694.823,0,-229.465,465.358
HTC,45_Q4_0,985.284,0,-537.713,447.572
HTC,45_Q4_1,881.908,0,-452.986,428.923
HTC,45_Q4_2,1120.56,0,-704.958,415.602
HTC,45_Q4_3,661.423,0,-219.179,442.243
HTC,45_Q4_4,568.225,0,-106.36,461.865
HTC,45_Q4_5,1066.06,0,-586.66,479.397
HTC,45_Q4_6,1171.83,0,-676.304,495.526
HTC,45_Q4_7,741.384,0,-194.682,546.702
HTC,45_Q4_8,817.954,0,-229.184,588.77
HTC,45_Q4_9,828.166,0,-229.586,598.58
HTC,45_Q4_10,944.937,0,-327.078,617.859
HTC,45_Q4_11,859.098,0,-250.347,608.751
HTC,45_Q4_12,867.965,0,-272.894,595.07
HTC,45_Q4_13,854.085,0,-252.354,601.731
HTC,45_Q4_14,1144.03,0,-541.943,602.09
HTC,45_Q4_15,882.326,0,-289.92,592.406
HTC,45_Q4_16,1034.81,0,-432.72,602.09
HTC,45_Q4_17,1317.53,0,-675.117,642.412
HTC,45_Q4_18,1393.15,0,-698.176,694.975
HTC,45_Q4_19,1263.18,0,-587.829,675.354
HTC,45_Q4_20,968.528,0,-353.476,615.051
HTC,45_Q4_21,925.316,0,-370.207,555.109
HTC,45_Q4_22,723.86,0,-235.354,488.506
HTC,45_Q4_23,587.36,0,-132.155,455.204
BOY-CAS,20_Q1_0,90.9697,0,174.802,265.772
BOY-CAS,20_Q1_1,88.0759,0,166.622,254.698
BOY-CAS,20_Q1_2,86.893,0,159.895,246.788
BOY-CAS,20_Q1_3,84.4496,0,178.158,262.608
BOY-CAS,20_Q1_4,82.8012,0,191.458,274.259
BOY-CAS,20_Q1_5,81.5832,0,203.087,284.67
BOY-CAS,20_Q1_6,100.053,0,194.195,294.248
BOY-CAS,20_Q1_7,154.132,0,170.505,324.637
BOY-CAS,20_Q1_8,199.255,0,150.362,349.617
BOY-CAS,20_Q1_9,226.069,0,129.373,355.442
BOY-CAS,20_Q1_10,242.906,0,123.984,366.89
BOY-CAS,20_Q1_11,248.053,0,113.429,361.482
BOY-CAS,20_Q1_12,247.022,0,106.336,353.358
BOY-CAS,20_Q1_13,239.192,0,118.121,357.313
BOY-CAS,20_Q1_14,222.83,0,134.696,357.527
BOY-CAS,20_Q1_15,194.286,0,157.49,351.776
BOY-CAS,20_Q1_16,154.725,0,202.802,357.527
BOY-CAS,20_Q1_17,102.995,0,278.474,381.47
BOY-CAS,20_Q1_18,90.6864,0,321.996,412.682
BOY-CAS,20_Q1_19,91.7726,0,309.258,401.031
BOY-CAS,20_Q1_20,90.8985,0,274.324,365.223
BOY-CAS,20_Q1_21,91.1868,0,238.442,329.628
BOY-CAS,20_Q1_22,89.3764,0,200.703,290.079
BOY-CAS,20_Q1_23,86.2988,0,184.006,270.304
BOY-CAS,20_Q2_0,84.3361,0,187.901,272.237
BOY-CAS,20_Q2_1,84.9478,0,175.946,260.894
BOY-CAS,20_Q2_2,83.6801,0,169.112,252.792
BOY-CAS,20_Q2_3,83.4502,0,185.546,268.996
BOY-CAS,20_Q2_4,82.321,0,198.61,280.931
BOY-CAS,20_Q2_5,81.7769,0,209.818,291.595
BOY-CAS,20_Q2_6,99.851,0,201.555,301.406
BOY-CAS,20_Q2_7,157.639,0,174.895,332.534
BOY-CAS,20_Q2_8,206.037,0,152.085,358.122
BOY-CAS,20_Q2_9,234.154,0,129.935,364.089
BOY-CAS,20_Q2_10,244.245,0,131.571,375.816
BOY-CAS,20_Q2_11,247.137,0,123.138,370.275
BOY-CAS,20_Q2_12,243.806,0,118.148,361.954
BOY-CAS,20_Q2_13,234.55,0,131.456,366.005
BOY-CAS,20_Q2_14,218.622,0,147.602,366.224
BOY-CAS,20_Q2_15,189.605,0,170.729,360.334
BOY-CAS,20_Q2_16,145.942,0,220.282,366.224
BOY-CAS,20_Q2_17,96.1425,0,294.607,390.75
BOY-CAS,20_Q2_18,81.6596,0,341.062,422.721
BOY-CAS,20_Q2_19,82.3261,0,328.461,410.787
BOY-CAS,20_Q2_20,80.1005,0,294.007,374.108
BOY-CAS,20_Q2_21,78.1415,0,259.506,337.647
BOY-CAS,20_Q2_22,76.9175,0,220.218,297.136
BOY-CAS,20_Q2_23,73.2758,0,203.604,276.88
BOY-CAS,20_Q3_0,74.6682,0,195.724,270.393
BOY-CAS,20_Q3_1,72.342,0,186.784,259.126
BOY-CAS,20_Q3_2,73.9866,0,177.092,251.079
BOY-CAS,20_Q3_3,75.1709,0,192.003,267.174
BOY-CAS,20_Q3_4,74.6594,0,204.368,279.027
BOY-CAS,20_Q3_5,73.0017,0,216.618,289.619
BOY-CAS,20_Q3_6,90.4126,0,208.951,299.363
BOY-CAS,20_Q3_7,144.137,0,186.143,330.281
BOY-CAS,20_Q3_8,188.573,0,167.122,355.695
BOY-CAS,20_Q3_9,214.091,0,147.531,361.622
BOY-CAS,20_Q3_10,228.099,0,145.17,373.269
BOY-CAS,20_Q3_11,233.4,0,134.367,367.766
BOY-CAS,20_Q3_12,232.964,0,126.537,359.501
BOY-CAS,20_Q3_13,223.833,0,139.692,363.525
BOY-CAS,20_Q3_14,207.541,0,156.201,363.742
BOY-CAS,20_Q3_15,181.215,0,176.677,357.892
BOY-CAS,20_Q3_16,141.654,0,222.088,363.742
BOY-CAS,20_Q3_17,93.5913,0,294.511,388.102
BOY-CAS,20_Q3_18,83.7286,0,336.128,419.857
BOY-CAS,20_Q3_19,81.6998,0,326.303,408.003
BOY-CAS,20_Q3_20,82.3916,0,289.181,371.573
BOY-CAS,20_Q3_21,80.339,0,255.02,335.359
BOY-CAS,20_Q3_22,76.1497,0,218.973,295.122
BOY-CAS,20_Q3_23,74.1908,0,200.813,275.004
BOY-CAS,20_Q4_0,73.9632,0,190.101,264.064
BOY-CAS,20_Q4_1,74.5261,0,178.535,253.061
BOY-CAS,20_Q4_2,73.2813,0,171.921,245.202
BOY-CAS,20_Q4_3,69.5977,0,191.323,260.92
BOY-CAS,20_Q4_4,69.5966,0,202.9,272.497
BOY-CAS,20_Q4_5,68.668,0,214.173,282.841
BOY-CAS,20_Q4_6,83.1869,0,209.17,292.357
BOY-CAS,20_Q4_7,135.2,0,187.351,322.55
BOY-CAS,20_Q4_8,178.031,0,169.339,347.37
BOY-CAS,20_Q4_9,205.295,0,147.863,353.158
BOY-CAS,20_Q4_10,218.712,0,145.82,364.533
BOY-CAS,20_Q4_11,222.046,0,137.113,359.159
BOY-CAS,20_Q4_12,219.621,0,131.466,351.087
BOY-CAS,20_Q4_13,209.881,0,145.136,355.017
BOY-CAS,20_Q4_14,193.514,0,161.715,355.229
BOY-CAS,20_Q4_15,168.195,0,181.32,349.515
BOY-CAS,20_Q4_16,132.104,0,223.125,355.229
BOY-CAS,20_Q4_17,91.9325,0,287.086,379.018
BOY-CAS,20_Q4_18,82.788,0,327.242,410.03
BOY-CAS,20_Q4_19,80.5048,0,317.949,398.454
BOY-CAS,20_Q4_20,76.417,0,286.459,362.876
BOY-CAS,20_Q4_21,75.3949,0,252.115,327.51
BOY-CAS,20_Q4_22,69.5614,0,218.653,288.215
BOY-CAS,20_Q4_23,64.176,0,204.391,268.567
BOY-CAS,25_Q1_0,384.021,0,-91.9504,292.071
BOY-CAS,25_Q1_1,384.429,0,-104.528,279.901
BOY-CAS,25_Q1_2,384.965,0,-113.757,271.208
BOY-CAS,25_Q1_3,380.412,0,-91.8188,288.594
BOY-CAS,25_Q1_4,380.992,0,-79.5944,301.398
BOY-CAS,25_Q1_5,382.362,0,-69.523,312.839
BOY-CAS,25_Q1_6,398.746,0,-75.3819,323.364
BOY-CAS,25_Q1_7,461.595,0,-104.836,356.76
BOY-CAS,25_Q1_8,520.531,0,-136.319,384.212
BOY-CAS,25_Q1_9,552.33,0,-161.716,390.614
BOY-CAS,25_Q1_10,564.268,0,-161.073,403.195
BOY-CAS,25_Q1_11,572.151,0,-174.901,397.251
BOY-CAS,25_Q1_12,574.324,0,-186,388.323
BOY-CAS,25_Q1_13,568.299,0,-175.629,392.67
BOY-CAS,25_Q1_14,553.99,0,-161.086,392.904
BOY-CAS,25_Q1_15,527.731,0,-141.146,386.585
BOY-CAS,25_Q1_16,487.125,0,-94.2205,392.904
BOY-CAS,25_Q1_17,433.288,0,-14.0714,419.217
BOY-CAS,25_Q1_18,419.621,0,33.8968,453.518
BOY-CAS,25_Q1_19,418.647,0,22.0664,440.714
BOY-CAS,25_Q1_20,413.749,0,-12.3863,401.362
BOY-CAS,25_Q1_21,409.655,0,-47.4089,362.246
BOY-CAS,25_Q1_22,408.216,0,-89.4335,318.783
BOY-CAS,25_Q1_23,405.936,0,-108.885,297.051
BOY-CAS,25_Q2_0,401.753,0,-102.667,299.085
BOY-CAS,25_Q2_1,397.518,0,-110.894,286.623
BOY-CAS,25_Q2_2,390.701,0,-112.979,277.722
BOY-CAS,25_Q2_3,388.183,0,-92.6585,295.525
BOY-CAS,25_Q2_4,382.904,0,-74.2675,308.636
BOY-CAS,25_Q2_5,386.952,0,-66.5994,320.352
BOY-CAS,25_Q2_6,412.651,0,-81.5211,331.13
BOY-CAS,25_Q2_7,479.877,0,-114.549,365.328
BOY-CAS,25_Q2_8,537.236,0,-143.796,393.44
BOY-CAS,25_Q2_9,567.543,0,-167.548,399.995
BOY-CAS,25_Q2_10,580.007,0,-167.128,412.878
BOY-CAS,25_Q2_11,586.055,0,-179.263,406.792
BOY-CAS,25_Q2_12,586.472,0,-188.822,397.65
BOY-CAS,25_Q2_13,579.522,0,-177.421,402.101
BOY-CAS,25_Q2_14,562.342,0,-160.001,402.341
BOY-CAS,25_Q2_15,533.864,0,-137.994,395.87
BOY-CAS,25_Q2_16,494.81,0,-92.4693,402.341
BOY-CAS,25_Q2_17,437.646,0,-8.36083,429.285
BOY-CAS,25_Q2_18,423.812,0,40.5984,464.41
BOY-CAS,25_Q2_19,420.936,0,30.3624,451.298
BOY-CAS,25_Q2_20,416.264,0,-5.26173,411.002
BOY-CAS,25_Q2_21,410.549,0,-39.603,370.946
BOY-CAS,25_Q2_22,406.206,0,-79.7668,326.439
BOY-CAS,25_Q2_23,406.049,0,-101.863,304.186
BOY-CAS,25_Q3_0,402.917,0,-106.173,296.744
BOY-CAS,25_Q3_1,400.917,0,-116.537,284.38
BOY-CAS,25_Q3_2,398.632,0,-123.083,275.548
BOY-CAS,25_Q3_3,392.005,0,-98.7933,293.212
BOY-CAS,25_Q3_4,392.847,0,-86.626,306.221
BOY-CAS,25_Q3_5,393.193,0,-75.348,317.845
BOY-CAS,25_Q3_6,413.199,0,-84.6604,328.538
BOY-CAS,25_Q3_7,477.346,0,-114.877,362.469
BOY-CAS,25_Q3_8,530.819,0,-140.459,390.36
BOY-CAS,25_Q3_9,557.279,0,-160.414,396.865
BOY-CAS,25_Q3_10,572.516,0,-162.869,409.647
BOY-CAS,25_Q3_11,578.144,0,-174.536,403.608
BOY-CAS,25_Q3_12,574.835,0,-180.298,394.537
BOY-CAS,25_Q3_13,565.72,0,-166.766,398.953
BOY-CAS,25_Q3_14,556.017,0,-156.825,399.192
BOY-CAS,25_Q3_15,532.117,0,-139.346,392.771
BOY-CAS,25_Q3_16,493.429,0,-94.2369,399.192
BOY-CAS,25_Q3_17,438.087,0,-12.1613,425.925
BOY-CAS,25_Q3_18,424.59,0,36.1848,460.775
BOY-CAS,25_Q3_19,422.597,0,25.1688,447.766
BOY-CAS,25_Q3_20,420.604,0,-12.8188,407.785
BOY-CAS,25_Q3_21,413.73,0,-45.6879,368.042
BOY-CAS,25_Q3_22,405.606,0,-81.7222,323.884
BOY-CAS,25_Q3_23,402.701,0,-100.896,301.805
BOY-CAS,25_Q4_0,399.232,0,-108.781,290.451
BOY-CAS,25_Q4_1,391.945,0,-113.596,278.349
BOY-CAS,25_Q4_2,390.563,0,-120.858,269.705
BOY-CAS,25_Q4_3,390.407,0,-103.414,286.993
BOY-CAS,25_Q4_4,390.879,0,-91.1519,299.727
BOY-CAS,25_Q4_5,393.71,0,-82.6056,311.104
BOY-CAS,25_Q4_6,409.851,0,-88.2799,321.571
BOY-CAS,25_Q4_7,468.675,0,-113.893,354.782
BOY-CAS,25_Q4_8,525.189,0,-143.107,382.082
BOY-CAS,25_Q4_9,555.582,0,-167.133,388.448
BOY-CAS,25_Q4_10,568.757,0,-167.797,400.959
BOY-CAS,25_Q4_11,575.226,0,-180.178,395.048
BOY-CAS,25_Q4_12,578.746,0,-192.576,386.17
BOY-CAS,25_Q4_13,569.073,0,-178.58,390.493
BOY-CAS,25_Q4_14,553.827,0,-163.101,390.726
BOY-CAS,25_Q4_15,521.34,0,-136.899,384.442
BOY-CAS,25_Q4_16,478.043,0,-87.3174,390.726
BOY-CAS,25_Q4_17,428.372,0,-11.479,416.893
BOY-CAS,25_Q4_18,416.921,0,34.0819,451.003
BOY-CAS,25_Q4_19,413.287,0,24.9828,438.27
BOY-CAS,25_Q4_20,410.679,0,-11.542,399.137
BOY-CAS,25_Q4_21,407.141,0,-46.9041,360.237
BOY-CAS,25_Q4_22,401.721,0,-84.7058,317.015
BOY-CAS,25_Q4_23,398.969,0,-103.565,295.404
BOY-CAS,30_Q1_0,463.719,0,-141.231,322.488
BOY-CAS,30_Q1_1,457.932,0,-148.881,309.051
BOY-CAS,30_Q1_2,455.566,0,-156.113,299.453
BOY-CAS,30_Q1_3,450.679,0,-132.03,318.649
BOY-CAS,30_Q1_4,447.382,0,-114.596,332.786
BOY-CAS,30_Q1_5,444.946,0,-99.527,345.419
BOY-CAS,30_Q1_6,467.22,0,-110.179,357.04
BOY-CAS,30_Q1_7,528.023,0,-134.108,393.914
BOY-CAS,30_Q1_8,580.004,0,-155.778,424.225
BOY-CAS,30_Q1_9,611.348,0,-180.054,431.294
BOY-CAS,30_Q1_10,635.389,0,-190.204,445.185
BOY-CAS,30_Q1_11,641.801,0,-203.179,438.622
BOY-CAS,30_Q1_12,641.916,0,-213.151,428.765
BOY-CAS,30_Q1_13,632.998,0,-199.434,433.564
BOY-CAS,30_Q1_14,614.412,0,-180.589,433.823
BOY-CAS,30_Q1_15,582.013,0,-155.168,426.845
BOY-CAS,30_Q1_16,539.642,0,-105.819,433.823
BOY-CAS,30_Q1_17,479.194,0,-16.3178,462.876
BOY-CAS,30_Q1_18,463.153,0,37.5964,500.749
BOY-CAS,30_Q1_19,465.325,0,21.2863,486.611
BOY-CAS,30_Q1_20,463.577,0,-20.415,443.162
BOY-CAS,30_Q1_21,464.153,0,-64.1819,399.971
BOY-CAS,30_Q1_22,460.533,0,-108.55,351.982
BOY-CAS,30_Q1_23,454.377,0,-126.39,327.988
BOY-CAS,30_Q2_0,458.599,0,-129.259,329.34
BOY-CAS,30_Q2_1,459.823,0,-144.205,315.618
BOY-CAS,30_Q2_2,457.287,0,-151.472,305.816
BOY-CAS,30_Q2_3,456.827,0,-131.408,325.419
BOY-CAS,30_Q2_4,454.569,0,-114.712,339.857
BOY-CAS,30_Q2_5,453.481,0,-100.722,352.758
BOY-CAS,30_Q2_6,473.356,0,-108.73,364.626
BOY-CAS,30_Q2_7,538.402,0,-136.118,402.284
BOY-CAS,30_Q2_8,596.728,0,-163.489,433.239
BOY-CAS,30_Q2_9,631.288,0,-190.83,440.458
BOY-CAS,30_Q2_10,642.554,0,-187.91,454.644
BOY-CAS,30_Q2_11,646.138,0,-198.197,447.942
BOY-CAS,30_Q2_12,641.885,0,-204.01,437.875
BOY-CAS,30_Q2_13,630.941,0,-188.165,442.776
BOY-CAS,30_Q2_14,613.735,0,-170.695,443.041
BOY-CAS,30_Q2_15,580.853,0,-144.938,435.915
BOY-CAS,30_Q2_16,529.667,0,-86.6262,443.041
BOY-CAS,30_Q2_17,473.658,0,-0.946937,472.711
BOY-CAS,30_Q2_18,453.246,0,58.1422,511.389
BOY-CAS,30_Q2_19,454.579,0,42.3711,496.951
BOY-CAS,30_Q2_20,450.128,0,2.44974,452.578
BOY-CAS,30_Q2_21,446.21,0,-37.7404,408.47
BOY-CAS,30_Q2_22,443.762,0,-84.3012,359.461
BOY-CAS,30_Q2_23,436.479,0,-101.522,334.956
BOY-CAS,30_Q3_0,439.264,0,-111.666,327.598
BOY-CAS,30_Q3_1,434.611,0,-120.663,313.948
BOY-CAS,30_Q3_2,437.9,0,-133.703,304.198
BOY-CAS,30_Q3_3,440.269,0,-116.571,323.698
BOY-CAS,30_Q3_4,439.246,0,-101.187,338.059
BOY-CAS,30_Q3_5,435.93,0,-85.0383,350.892
BOY-CAS,30_Q3_6,456.617,0,-93.9193,362.697
BOY-CAS,30_Q3_7,517.202,0,-117.046,400.156
BOY-CAS,30_Q3_8,571.703,0,-140.756,430.947
BOY-CAS,30_Q3_9,601.204,0,-163.076,438.128
BOY-CAS,30_Q3_10,617.518,0,-165.279,452.239
BOY-CAS,30_Q3_11,624.871,0,-179.299,445.572
BOY-CAS,30_Q3_12,625.643,0,-190.084,435.559
BOY-CAS,30_Q3_13,615.173,0,-174.739,440.434
BOY-CAS,30_Q3_14,596.925,0,-156.228,440.697
BOY-CAS,30_Q3_15,568.342,0,-134.734,433.609
BOY-CAS,30_Q3_16,524.392,0,-83.6955,440.697
BOY-CAS,30_Q3_17,469.547,0,0.662567,470.21
BOY-CAS,30_Q3_18,457.384,0,51.2987,508.683
BOY-CAS,30_Q3_19,453.327,0,40.9946,494.322
BOY-CAS,30_Q3_20,454.71,0,-4.52679,450.184
BOY-CAS,30_Q3_21,450.605,0,-44.2963,406.309
BOY-CAS,30_Q3_22,442.227,0,-84.6673,357.559
BOY-CAS,30_Q3_23,438.309,0,-105.124,333.184
BOY-CAS,30_Q4_0,437.853,0,-118.402,319.452
BOY-CAS,30_Q4_1,438.979,0,-132.838,306.141
BOY-CAS,30_Q4_2,436.49,0,-139.856,296.634
BOY-CAS,30_Q4_3,429.123,0,-113.474,315.649
BOY-CAS,30_Q4_4,429.12,0,-99.4671,329.653
BOY-CAS,30_Q4_5,427.263,0,-85.096,342.167
BOY-CAS,30_Q4_6,443.626,0,-89.9474,353.679
BOY-CAS,30_Q4_7,502.779,0,-112.573,390.206
BOY-CAS,30_Q4_8,553.053,0,-132.822,420.231
BOY-CAS,30_Q4_9,585.317,0,-158.083,427.233
BOY-CAS,30_Q4_10,601.542,0,-160.548,440.994
BOY-CAS,30_Q4_11,604.954,0,-170.461,434.492
BOY-CAS,30_Q4_12,601.819,0,-177.09,424.728
BOY-CAS,30_Q4_13,590.873,0,-161.391,429.482
BOY-CAS,30_Q4_14,574.217,0,-144.478,429.739
BOY-CAS,30_Q4_15,548.997,0,-126.17,422.827
BOY-CAS,30_Q4_16,511.939,0,-82.2001,429.739
BOY-CAS,30_Q4_17,467.369,0,-8.85071,458.518
BOY-CAS,30_Q4_18,455.503,0,40.5313,496.034
BOY-CAS,30_Q4_19,450.937,0,31.0931,482.03
BOY-CAS,30_Q4_20,442.761,0,-3.77172,438.989
BOY-CAS,30_Q4_21,440.717,0,-44.5111,396.206
BOY-CAS,30_Q4_22,429.05,0,-80.3817,348.668
BOY-CAS,30_Q4_23,418.279,0,-93.3796,324.9
BOY-CAS,35_Q1_0,436.163,0,-89.0245,347.138
BOY-CAS,35_Q1_1,436.843,0,-104.169,332.674
BOY-CAS,35_Q1_2,437.737,0,-115.394,322.343
BOY-CAS,35_Q1_3,430.149,0,-87.1428,343.006
BOY-CAS,35_Q1_4,431.115,0,-72.8908,358.224
BOY-CAS,35_Q1_5,433.398,0,-61.5753,371.822
BOY-CAS,35_Q1_6,448.482,0,-64.1507,384.332
BOY-CAS,35_Q1_7,513.77,0,-89.7456,424.024
BOY-CAS,35_Q1_8,580.108,0,-123.456,456.652
BOY-CAS,35_Q1_9,614.536,0,-150.275,464.261
BOY-CAS,35_Q1_10,626.406,0,-147.192,479.214
BOY-CAS,35_Q1_11,636.311,0,-164.161,472.149
BOY-CAS,35_Q1_12,641.745,0,-180.206,461.539
BOY-CAS,35_Q1_13,637.32,0,-170.616,466.705
BOY-CAS,35_Q1_14,625.255,0,-158.271,466.984
BOY-CAS,35_Q1_15,602.064,0,-142.591,459.473
BOY-CAS,35_Q1_16,565.014,0,-98.0299,466.984
BOY-CAS,35_Q1_17,511.128,0,-12.8704,498.257
BOY-CAS,35_Q1_18,495.496,0,43.529,539.025
BOY-CAS,35_Q1_19,493.873,0,29.9337,523.807
BOY-CAS,35_Q1_20,485.709,0,-8.67277,477.036
BOY-CAS,35_Q1_21,478.886,0,-48.3412,430.545
BOY-CAS,35_Q1_22,476.489,0,-97.6015,378.887
BOY-CAS,35_Q1_23,472.688,0,-119.63,353.058
BOY-CAS,35_Q2_0,465.716,0,-108.152,357.564
BOY-CAS,35_Q2_1,458.657,0,-115.992,342.665
BOY-CAS,35_Q2_2,447.296,0,-115.272,332.023
BOY-CAS,35_Q2_3,443.1,0,-89.793,353.307
BOY-CAS,35_Q2_4,434.301,0,-65.3188,368.982
BOY-CAS,35_Q2_5,441.047,0,-58.0584,382.989
BOY-CAS,35_Q2_6,470.319,0,-74.4453,395.874
BOY-CAS,35_Q2_7,540.253,0,-103.494,436.759
BOY-CAS,35_Q2_8,603.793,0,-133.427,470.367
BOY-CAS,35_Q2_9,636.243,0,-158.039,478.204
BOY-CAS,35_Q2_10,649.587,0,-155.981,493.606
BOY-CAS,35_Q2_11,657.834,0,-171.504,486.329
BOY-CAS,35_Q2_12,660.535,0,-185.135,475.4
BOY-CAS,35_Q2_13,655.259,0,-174.539,480.721
BOY-CAS,35_Q2_14,638.835,0,-157.826,481.008
BOY-CAS,35_Q2_15,612.33,0,-139.059,473.272
BOY-CAS,35_Q2_16,577.357,0,-96.3491,481.008
BOY-CAS,35_Q2_17,518.409,0,-5.18849,513.221
BOY-CAS,35_Q2_18,502.481,0,52.7328,555.213
BOY-CAS,35_Q2_19,497.688,0,41.8503,539.538
BOY-CAS,35_Q2_20,489.901,0,1.4621,491.363
BOY-CAS,35_Q2_21,480.376,0,-36.9013,443.475
BOY-CAS,35_Q2_22,473.138,0,-82.872,390.266
BOY-CAS,35_Q2_23,472.876,0,-109.215,363.661
BOY-CAS,35_Q3_0,467.657,0,-110.922,356.735
BOY-CAS,35_Q3_1,464.322,0,-122.451,341.871
BOY-CAS,35_Q3_2,460.514,0,-129.26,331.254
BOY-CAS,35_Q3_3,449.47,0,-96.9815,352.488
BOY-CAS,35_Q3_4,450.872,0,-82.7454,368.127
BOY-CAS,35_Q3_5,451.45,0,-69.3482,382.101
BOY-CAS,35_Q3_6,473.013,0,-78.0564,394.956
BOY-CAS,35_Q3_7,540.871,0,-105.125,435.746
BOY-CAS,35_Q3_8,601.352,0,-132.075,469.276
BOY-CAS,35_Q3_9,627.505,0,-150.409,477.096
BOY-CAS,35_Q3_10,643.149,0,-150.687,492.462
BOY-CAS,35_Q3_11,649.822,0,-164.62,485.202
BOY-CAS,35_Q3_12,645.676,0,-171.378,474.298
BOY-CAS,35_Q3_13,636.977,0,-157.371,479.607
BOY-CAS,35_Q3_14,632.751,0,-152.858,479.893
BOY-CAS,35_Q3_15,612.978,0,-140.803,472.175
BOY-CAS,35_Q3_16,577.806,0,-97.913,479.893
BOY-CAS,35_Q3_17,519.97,0,-7.93881,512.031
BOY-CAS,35_Q3_18,503.778,0,50.1482,553.926
BOY-CAS,35_Q3_19,500.457,0,37.8309,538.287
BOY-CAS,35_Q3_20,497.134,0,-6.91044,490.224
BOY-CAS,35_Q3_21,485.679,0,-43.2317,442.447
BOY-CAS,35_Q3_22,472.138,0,-82.7771,389.361
BOY-CAS,35_Q3_23,467.297,0,-104.478,362.818
BOY-CAS,35_Q4_0,461.514,0,-113.277,348.237
BOY-CAS,35_Q4_1,449.37,0,-115.643,333.727
BOY-CAS,35_Q4_2,447.066,0,-123.703,323.363
BOY-CAS,35_Q4_3,446.807,0,-102.716,344.091
BOY-CAS,35_Q4_4,447.592,0,-88.2345,359.358
BOY-CAS,35_Q4_5,452.311,0,-79.3122,372.999
BOY-CAS,35_Q4_6,468.651,0,-83.1025,385.548
BOY-CAS,35_Q4_7,529.296,0,-103.93,425.366
BOY-CAS,35_Q4_8,593.996,0,-135.899,458.097
BOY-CAS,35_Q4_9,626.097,0,-160.367,465.731
BOY-CAS,35_Q4_10,639.214,0,-158.483,480.731
BOY-CAS,35_Q4_11,647.284,0,-173.64,473.644
BOY-CAS,35_Q4_12,654.579,0,-191.579,463
BOY-CAS,35_Q4_13,645.569,0,-177.387,468.182
BOY-CAS,35_Q4_14,633.556,0,-165.095,468.462
BOY-CAS,35_Q4_15,600.595,0,-139.668,460.927
BOY-CAS,35_Q4_16,557.703,0,-89.2412,468.462
BOY-CAS,35_Q4_17,504.728,0,-4.89361,499.834
BOY-CAS,35_Q4_18,490.997,0,49.7341,540.731
BOY-CAS,35_Q4_19,484.94,0,40.5244,525.465
BOY-CAS,35_Q4_20,480.593,0,-2.0471,478.546
BOY-CAS,35_Q4_21,474.697,0,-42.79,431.907
BOY-CAS,35_Q4_22,465.663,0,-85.5773,380.086
BOY-CAS,35_Q4_23,461.077,0,-106.901,354.176
BOY-CAS,40_Q1_0,385.342,0,-15.4845,369.858
BOY-CAS,40_Q1_1,377.24,0,-22.7929,354.447
BOY-CAS,40_Q1_2,373.928,0,-30.4883,343.439
BOY-CAS,40_Q1_3,367.086,0,-1.63139,365.455
BOY-CAS,40_Q1_4,362.471,0,19.1984,381.669
BOY-CAS,40_Q1_5,359.06,0,37.097,396.157
BOY-CAS,40_Q1_6,382.91,0,26.5755,409.485
BOY-CAS,40_Q1_7,444.357,0,7.4186,451.776
BOY-CAS,40_Q1_8,497.998,0,-11.4586,486.539
BOY-CAS,40_Q1_9,530.738,0,-36.0918,494.646
BOY-CAS,40_Q1_10,559.579,0,-49.0018,510.578
BOY-CAS,40_Q1_11,566.616,0,-63.5652,503.051
BOY-CAS,40_Q1_12,567.864,0,-76.1188,491.746
BOY-CAS,40_Q1_13,558.75,0,-61.5001,497.249
BOY-CAS,40_Q1_14,539.799,0,-42.252,497.547
BOY-CAS,40_Q1_15,506.784,0,-17.2402,489.544
BOY-CAS,40_Q1_16,465.84,0,31.7064,497.547
BOY-CAS,40_Q1_17,402.718,0,128.149,530.867
BOY-CAS,40_Q1_18,384.549,0,189.754,574.303
BOY-CAS,40_Q1_19,387.59,0,170.498,558.089
BOY-CAS,40_Q1_20,385.143,0,123.114,508.257
BOY-CAS,40_Q1_21,385.95,0,72.7724,458.723
BOY-CAS,40_Q1_22,380.881,0,22.8032,403.684
BOY-CAS,40_Q1_23,372.264,0,3.90122,376.165
