timestamp,AGUAFRESCA,ALEJANDRIA,ALTOANCHICAY,AMAIME,AMOYA,AUT_ARGOCGNA,AUT_ARGOYUMB,AUT_REFICAR,AUT_UNIBOL,AUT_YAGUARIT,BAJOANCHICAY,BARRANQUILLA3,BARRANQUILLA3_FO6,BARRANQUILLA4,BARRANQUILLA4_FO6,BARROSO,BETANIA,BIOG-TEQUENDAMA,BIOG_DJUANA,CALDERAS,CALIMA,CANA,CANDELARIA1,CANDELARIA1_FO2,CANDELARIA2,CANDELARIA2_FO2,CARTAGENA1,CARTAGENA1_FO6,CARTAGENA2,CARTAGENA2_FO6,CARTAGENA3,CARTAGENA3_FO6,CARUQUIA,CC_FLORES4,CC_FLORES4_FO2,CHIVOR,CIMARRON,COG_COLTEJER,COG_INCAUCA,COG_MANUELIT,COG_MAYAGUEZ,COG_PROENCA,COG_PROVIDEN,COG_RISARALD,CUCUANA,C_LLERAS_R,DARIO_VALENC,ELMORRO1,ELMORRO2,ELPOPAL,EL_QUIMBO,EMCALI,EMCALI_FO2,ESMERALDA,EXP_HID_1,FLORES1,FLORES1_FO2,GUADALUPE_3,GUADALUPE_4,GUAJIRA1,GUAJIRA1_CARBON,GUAJIRA2,GUAJIRA2_CARBON,GUANAQUITAS,GUATAPE,GUAVIO,HD-ANT-CHO,HD-ATLANTICO,HD-BOG-CUN,HD-BOLIVAR,HD-BOY-CAS,HD-CAUCA,HD-COR-SUC,HD-CQR,HD-GCM,HD-HTC,HD-MET-GUAV,HD-NAR-PUT,HD-NSANT,HD-SANT-ARA,HD-VALLE,INSULA,JAGUAS,LAGUN-LIMON,LA_GUACA,LA_TASAJERA,MEN_ANTIOQUIA,MEN_CAUCANAR,MEN_CHARQUITO,MEN_CQR,MEN_EMGESA,MEN_EPM,MEN_EPM_HERR,MEN_EPM_JEPI,MEN_EPM_VUEL,MEN_EPSA,MEN_HUILA,MEN_Magallo,MEN_NARPUT,MEN_NORDESTE,MEN_Naveta,MEN_TEQUEN,MEN_TOLIMA,MERILECTRICA,MIEL_I,MIEL_II,MONTANITAS,MORRO_AZUL,PAIPA1,PAIPA2,PAIPA3,PAIPA4,PAJARITO,PARAISO,PESCADERO,PLAYAS,PORCE_II,PORCE_III,PRADO,PRADO4,PROELECTRIC1,PROELECTRIC1_FO2,PROELECTRIC2,PROELECTRIC2_FO2,PROVIDENCIA,PV-ANT-CHO,PV-ATLANTICO,PV-BOG-CUN,PV-BOLIVAR,PV-BOY-CAS,PV-CAUCA,PV-COR-SUC,PV-CQR,PV-GCM,PV-HTC,PV-MET-GUAV,PV-NAR-PUT,PV-NSANT,PV-SANT-ARA,PV-VALLE,Purificacion,RIOGRANDE_1,SALTO_II,SALVAJINA,SAN_CARLOS,SAN_FRANCISCO,SNMIGUEL,SOGAMOSO,TASAJERO1,TASAJERO2,TC_GECELCA3,TC_GECELCA32,TEBSAB,TEBSAB_FO2,TERMOBOLIVAR,TERMOCENTRO,TERMOCENTRO_JA1,TERMODORADA1,TERMODORADA1_FO2,TERMONORTE,TERMOSIERRA,TERMOSIERRA_FO2,TERMOVALLE2,TERMOVALLE2_CPM2,TERMO_YOPAL1,TERMO_YOPAL2,TPIEDRAS,TRONERAS,TULUA_ALTO,TULUA_BAJO,TUNJITA,TermoCaribe1,TermoCaribe2,TermoSolo1,TermoSolo2,URRA,WN-ANT-CHO,WN-ATLANTICO,WN-BOG-CUN,WN-BOLIVAR,WN-BOY-CAS,WN-CAUCA,WN-COR-SUC,WN-CQR,WN-GCM,WN-HTC,WN-MET-GUAV,WN-NAR-PUT,WN-NSANT,WN-SANT-ARA,WN-VALLE,ZIPAEMG2,ZIPAEMG3,ZIPAEMG4,ZIPAEMG5,jaguey,pwcon3,rubiales
25_Q1_2,5.40849,11.1286,85,14.2223,44.9467,6.435,6.435,6.435,0.715,1.04,18,0,0,0,0,14.7639,130,1.4625,1.105,19.4343,32,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,240,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,14,19,36,0,0,14.7639,95,0,0,9.87752,84,0,0,65,139.452,0,123.609,0,128.644,7.0481,134,300,62,0,0,0,0,0,0,0,0,62,0,0,31,0,62,11.78,168.98,4,82.1849,73,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,95,28,14.7639,14.7639,25.3766,62.856,64.715,152.86,1,66,72,50,97,168,11,1,0,0,0,0,3.63533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.78,29.75,245.784,1186.49,32,11,197,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,13,0,0,0,0,159.342,79.1571,79.1571,79.1571,79.1571,79.1571,79.1571,79.1571,79.1571,79.1571,79.1571,79.1571,79.1571,79.1571,79.1571,79.1571,24.718,49.3038,48.7104,54.0162,0,107.399,0
25_Q1_3,5.40849,11.1286,85,14.2223,44.9467,6.435,6.435,6.435,0.715,1.04,18,0,0,0,0,14.7639,258.446,1.4625,1.105,19.4343,32,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,240,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,51,19,36,0,0,14.7639,336.6,0,0,9.87752,186.632,0,0,265.275,182.446,0,123.609,0,128.644,7.0481,553.672,360.479,62,0,0,0,0,0,0,0,0,62,0,0,31,0,62,11.78,168.98,4,82.1849,121.197,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,388.634,28,14.7639,14.7639,25.3766,62.856,64.715,152.86,3.038,66,72,50,97,168,11,3.1,0,0,0,0,3.63533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.78,8,68,298,32,39.6,197,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,39.552,14.7639,14.7639,5,0,0,0,0,159.342,74.6043,74.6043,74.6043,74.6043,74.6043,74.6043,74.6043,74.6043,74.6043,74.6043,74.6043,74.6043,74.6043,74.6043,74.6043,24.718,49.3038,48.7104,54.0162,0,107.399,0
25_Q1_4,5.40849,11.1286,85,14.2223,44.9467,6.435,6.435,6.435,0.715,1.04,18,0,0,0,0,14.7639,130,1.4625,1.105,19.4343,32,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,240,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,51,19,36,0,0,14.7639,95,0,0,9.87752,186.632,0,0,265.275,182.446,0,123.609,0,128.644,7.0481,553.672,809.248,62,0,0,0,0,0,0,0,0,62,0,0,31,0,62,11.78,168.98,4,78,73,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,95,28,14.7639,14.7639,25.3766,62.856,64.715,152.86,3.038,66,72,50,97,168,11,3.1,0,0,0,0,3.63533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.78,29.75,175.544,298,32,39.6,696.15,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,13,0,0,0,0,159.342,75.1841,75.1841,75.1841,75.1841,75.1841,75.1841,75.1841,75.1841,75.1841,75.1841,75.1841,75.1841,75.1841,75.1841,75.1841,24.718,49.3038,48.7104,54.0162,0,107.399,0
25_Q1_5,5.40849,11.1286,85,14.2223,44.9467,6.435,6.435,6.435,0.715,1.04,72.668,0,0,0,0,14.7639,527.364,1.4625,1.105,19.4343,32,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,240,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,51,19,36,0,0,14.7639,95,0,0,29.346,186.632,0,0,265.275,182.446,0,123.609,0,128.644,7.0481,134,809.248,62,0,0,0,0,0,0,0,0,62,0,0,31,0,62,11.78,41,7.04,78,73,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,95,114.824,14.7639,14.7639,25.3766,62.856,64.715,152.86,3.038,128.41,72,64.545,97,678.51,11,3.1,0,0,0,0,3.63533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.78,29.75,175.544,298,32,39.6,471.988,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,5,0,0,0,0,81,76.5538,76.5538,76.5538,76.5538,76.5538,76.5538,76.5538,76.5538,76.5538,76.5538,76.5538,76.5538,76.5538,76.5538,76.5538,24.718,49.3038,48.7104,54.0162,0,107.399,0
25_Q1_6,5.40849,11.1286,293.408,14.2223,44.9467,6.435,6.435,6.435,0.715,1.04,18,0,0,0,0,14.7639,527.364,1.4625,1.105,5,121.546,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,240,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,34,19,36,0,0,14.7639,95,0,0,7,299.004,0,0,65,48,0,123.609,0,128.644,7.0481,134,300,62,0,0,0,0,0,0,0,0,62,0,0,31,0,62,11.78,41,4,78,73,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,95,114.824,14.7639,14.7639,25.3766,62.856,64.715,152.86,3.038,128.41,72,64.545,97,678.51,11,1,0,0,0,0,3.63533,23.8325,23.8325,0,23.8325,18.3327,23.8325,23.8325,18.3327,23.8325,23.8325,9.16636,18.3327,18.3327,23.8325,23.8325,0,11.78,8,68,667.414,103.937,39.6,696.15,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,39.552,14.7639,14.7639,5,0,0,0,0,81,74.6051,74.6051,74.6051,74.6051,74.6051,74.6051,74.6051,74.6051,74.6051,74.6051,74.6051,74.6051,74.6051,74.6051,74.6051,24.718,49.3038,48.7104,54.0162,0,107.399,0
25_Q1_7,5.40849,11.1286,293.408,14.2223,79.064,6.435,6.435,6.435,0.715,1.04,18,0,0,0,0,14.7639,130,1.4625,1.105,5,121.546,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,389.063,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,34,54.2,36,0,0,14.7639,95,0,0,7,299.004,0,0,65,48,0,123.609,0,128.644,7.0481,134,409.182,62,0,0,0,0,0,0,0,0,62,0,0,31,0,62,5,41,4,78,305.143,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,95,114.824,14.7639,14.7639,25.3766,62.856,64.715,152.86,3.038,163.589,72,64.545,97,505.495,11,1,0,0,0,0,3.63533,100.783,100.783,0,100.783,77.5257,100.783,100.783,77.5257,100.783,100.783,38.7628,77.5257,77.5257,100.783,100.783,0,5,8,68,1078.87,103.937,11,197,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,39.552,14.7639,14.7639,5,0,0,0,0,81,78.2617,78.2617,78.2617,78.2617,78.2617,78.2617,78.2617,78.2617,78.2617,78.2617,78.2617,78.2617,78.2617,78.2617,78.2617,24.718,49.3038,48.7104,54.0162,0,107.399,0
25_Q1_8,5.40849,11.1286,85,14.2223,19,6.435,6.435,6.435,0.715,1.04,18,0,0,0,0,14.7639,130,1.4625,1.105,5,32,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,240,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,14,54.2,36,0,0,14.7639,224.799,0,0,7,299.004,0,0,65,48,0,123.609,0,128.644,7.0481,134,809.248,62,0,0,0,0,0,0,0,0,62,0,0,31,0,62,5,41,4,320.857,294.494,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,388.634,28,14.7639,14.7639,25.3766,62.856,64.715,152.86,3.038,163.589,72,204.909,97,505.495,44.5648,1,0,0,0,0,3.63533,162.965,162.965,0,162.965,125.358,162.965,162.965,125.358,162.965,162.965,62.6789,125.358,125.358,162.965,162.965,0,5,8,68,298,103.937,11,197,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,5,0,0,0,0,81,89.3652,89.3652,89.3652,89.3652,89.3652,89.3652,89.3652,89.3652,89.3652,89.3652,89.3652,89.3652,89.3652,89.3652,89.3652,24.718,49.3038,48.7104,54.0162,0,107.399,0
25_Q1_9,5.40849,11.1286,85,14.2223,79.064,6.435,6.435,6.435,0.715,1.04,18,0,0,0,0,14.7639,130,1.4625,1.105,5,32,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,424.959,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,14,54.2,142.02,0,0,14.7639,224.799,0,0,7,84,0,0,65,48,0,123.609,0,128.644,7.0481,134,809.248,62,0,0,0,0,0,0,0,0,62,0,0,31,0,62,11.78,41,4,78,294.494,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,388.634,28,14.7639,14.7639,25.3766,62.856,64.715,152.86,3.038,163.589,72,204.909,183.49,168,44.5648,1,0,0,0,0,3.63533,199.176,199.176,0,199.176,153.213,199.176,199.176,153.213,199.176,199.176,76.6063,153.213,153.213,199.176,199.176,0,11.78,8,68,298,103.937,11,197,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,13,0,0,0,0,81,93.3093,93.3093,93.3093,93.3093,93.3093,93.3093,93.3093,93.3093,93.3093,93.3093,93.3093,93.3093,93.3093,93.3093,93.3093,24.718,49.3038,48.7104,54.0162,0,107.399,0
25_Q1_10,5.40849,11.1286,209.452,14.2223,19,6.435,6.435,6.435,0.715,1.04,18,0,0,0,0,14.7639,130,1.4625,1.105,5,32,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,399.052,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,14,54.2,36,0,0,14.7639,143.304,0,0,7,84,0,0,65,48,0,123.609,0,128.644,7.0481,134,1243.88,62,0,0,0,0,0,0,0,0,62,0,0,31,0,62,6.08,41,4,78,294.494,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,98.2865,28,14.7639,14.7639,25.3766,62.856,64.715,152.86,2.582,163.589,255,50,403.501,168,11,1,0,0,0,0,3.63533,214.829,214.829,0,214.829,165.253,214.829,214.829,165.253,214.829,214.829,82.6264,165.253,165.253,214.829,214.829,0,6.08,8,68,298,32,11,219.709,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,13,0,0,0,0,81,93.2072,93.2072,93.2072,93.2072,93.2072,93.2072,93.2072,93.2072,93.2072,93.2072,93.2072,93.2072,93.2072,93.2072,93.2072,24.718,49.3038,48.7104,54.0162,0,107.399,0
25_Q1_11,5.40849,11.1286,245.302,14.2223,19,6.435,6.435,6.435,0.715,1.04,72.668,0,0,0,0,14.7639,130,1.4625,1.105,5,35.6352,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,240,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,14,54.2,36,0,0,14.7639,317.699,0,0,7,84,0,0,65,182.446,0,123.609,0,128.644,7.0481,134,1243.88,62,0,0,0,0,0,0,0,0,62,0,0,31,0,62,5,41,4,78,73,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,98.2865,28,14.7639,14.7639,25.3766,62.856,64.715,152.86,3.038,163.589,255,50,97,168,11,1,0,0,0,0,3.63533,221.136,221.136,0,221.136,170.104,221.136,221.136,170.104,221.136,221.136,85.0522,170.104,170.104,221.136,221.136,0,5,8,68,298,32,11,219.709,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,13,0,0,0,0,81,96.2389,96.2389,96.2389,96.2389,96.2389,96.2389,96.2389,96.2389,96.2389,96.2389,96.2389,96.2389,96.2389,96.2389,96.2389,24.718,49.3038,48.7104,54.0162,0,107.399,0
25_Q1_12,5.40849,11.1286,245.302,14.2223,19,6.435,6.435,6.435,0.715,1.04,18,0,0,0,0,14.7639,130,1.4625,1.105,5,32,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,990.7,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,14,19,36,0,0,14.7639,317.699,0,0,7,84,0,0,174.924,48,0,123.609,0,128.644,7.0481,134,441.726,62,0,0,0,0,0,0,0,0,62,0,0,31,0,62,5,41,4,78,73,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,95,28,14.7639,14.7639,25.3766,62.856,64.715,152.86,1,66,255,50,97,168,11,1.225,0,0,0,0,3.63533,217.6,217.6,0,217.6,167.384,217.6,217.6,167.384,217.6,217.6,83.6922,167.384,167.384,217.6,217.6,0,5,8,68,298,32,11,219.709,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,13,0,0,0,0,81,101.132,101.132,101.132,101.132,101.132,101.132,101.132,101.132,101.132,101.132,101.132,101.132,101.132,101.132,101.132,24.718,49.3038,48.7104,54.0162,0,107.399,0
25_Q1_13,5.40849,11.1286,245.302,14.2223,19,6.435,6.435,6.435,0.715,1.04,18,0,0,0,0,14.7639,130,1.4625,1.105,5,32,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,990.7,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,14,19,36,0,0,14.7639,317.699,0,0,7,84,0,0,174.924,48,0,123.609,0,128.644,7.0481,134,359.496,62,0,0,0,0,0,0,0,0,62,0,0,31,0,62,5,41,4,78,73,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,95,28,14.7639,14.7639,25.3766,62.856,64.715,152.86,1,163.589,255,50,97,168,11,1.225,0,0,0,0,3.63533,206.645,206.645,0,206.645,158.958,206.645,206.645,158.958,206.645,206.645,79.4788,158.958,158.958,206.645,206.645,0,5,8,245.784,298,80.2857,11,197,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,13,0,0,0,0,81,103.533,103.533,103.533,103.533,103.533,103.533,103.533,103.533,103.533,103.533,103.533,103.533,103.533,103.533,103.533,24.718,49.3038,48.7104,54.0162,0,107.399,0
25_Q1_14,5.40849,11.1286,245.302,14.2223,19,6.435,6.435,6.435,0.715,1.04,18,0,0,0,0,14.7639,130,1.4625,1.105,5,32,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,762.726,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,14,70.2,142.02,0,0,14.7639,95,0,0,7,84,0,0,174.924,48,0,123.609,0,128.644,7.0481,553.672,300,62,0,0,0,0,0,0,0,0,62,0,0,31,0,62,5,41,4,78,73,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,95,28,14.7639,14.7639,25.3766,62.856,64.715,152.86,1,66,255,50,97,168,11,1.225,0,0,0,0,3.63533,183.671,183.671,0,183.671,141.285,183.671,183.671,141.285,183.671,183.671,70.6425,141.285,141.285,183.671,183.671,0,5,8,68,298,32,11,696.15,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,13,0,0,0,0,81,106.897,106.897,106.897,106.897,106.897,106.897,106.897,106.897,106.897,106.897,106.897,106.897,106.897,106.897,106.897,24.718,49.3038,48.7104,54.0162,0,107.399,0
25_Q1_15,5.40849,11.1286,245.302,14.2223,19,6.435,6.435,6.435,0.715,1.04,57.996,0,0,0,0,14.7639,196.006,1.4625,1.105,5,32,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,990.7,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,14,70.2,142.02,0,0,14.7639,95,0,0,7,84,0,0,65,48,0,123.609,0,128.644,7.0481,553.672,300,62,0,0,0,0,0,0,0,0,62,0,0,31,0,62,5,41,4,78,73,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,95,99.2937,14.7639,14.7639,25.3766,62.856,64.715,152.86,1,66,81,204.909,97,168,11,1.225,0,0,0,0,3.63533,143.551,143.551,0,143.551,110.424,143.551,143.551,110.424,143.551,143.551,55.212,110.424,110.424,143.551,143.551,0,5,8,68,298,80.2857,11,365.709,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,19.136,14.7639,14.7639,13,0,0,0,0,336.783,111.499,111.499,111.499,111.499,111.499,111.499,111.499,111.499,111.499,111.499,111.499,111.499,111.499,111.499,111.499,24.718,49.3038,48.7104,54.0162,0,107.399,0
25_Q1_16,5.40849,11.1286,85,14.2223,79.064,6.435,6.435,6.435,0.715,1.04,57.996,0,0,0,0,14.7639,130,1.4625,1.105,5,121.546,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,990.7,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,14,70.2,36,0,0,14.7639,95,0,0,7,84,0,0,174.924,182.446,0,123.609,0,128.644,7.0481,422.984,300,62,0,0,0,0,0,0,0,0,62,0,0,31,0,62,5,41,4,78,220.445,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,95,99.2937,14.7639,14.7639,25.3766,62.856,64.715,152.86,1,272.412,72,204.909,97,678.51,44.5648,1,0,0,0,0,3.63533,83.8293,83.8293,0,83.8293,64.484,83.8293,83.8293,64.484,83.8293,83.8293,32.242,64.484,64.484,83.8293,83.8293,0,5,17.9375,68,298,103.937,11,365.709,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,10,14.7639,14.7639,5,0,0,0,0,336.783,116.833,116.833,116.833,116.833,116.833,116.833,116.833,116.833,116.833,116.833,116.833,116.833,116.833,116.833,116.833,24.718,49.3038,48.7104,54.0162,0,107.399,0
25_Q1_17,5.40849,11.1286,85,14.2223,19,6.435,6.435,6.435,0.715,1.04,72.668,0,0,0,0,14.7639,527.364,1.4625,1.105,5,121.546,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,990.7,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,14,19,36,0,0,14.7639,336.6,0,0,7,84,0,0,72.7794,48,0,123.609,0,128.644,7.0481,422.984,1243.88,62,0,0,0,0,0,0,0,0,62,0,0,31,0,62,5,41,4,78,220.445,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,95,99.2937,14.7639,14.7639,25.3766,62.856,64.715,152.86,1,272.412,72,204.909,403.501,678.51,44.5648,3.1,0,0,0,0,3.63533,13.9377,13.9377,0,13.9377,10.7213,13.9377,13.9377,10.7213,13.9377,13.9377,5.36065,10.7213,10.7213,13.9377,13.9377,0,5,17.9375,68,298,103.937,11,365.709,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,39.552,14.7639,14.7639,5,0,0,0,0,336.783,116.759,116.759,116.759,116.759,116.759,116.759,116.759,116.759,116.759,116.759,116.759,116.759,116.759,116.759,116.759,24.718,49.3038,48.7104,54.0162,0,107.399,0
25_Q1_18,5.40849,11.1286,293.408,14.2223,19,6.435,6.435,6.435,0.715,1.04,72.668,0,0,0,0,14.7639,527.364,1.4625,1.105,5,121.546,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,990.7,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,51,19,36,0,0,14.7639,336.6,0,0,7,299.004,0,0,174.924,182.446,0,123.609,0,128.644,7.0481,553.672,622.366,62,0,0,0,0,0,0,0,0,62,0,0,31,0,62,11.78,41,4,320.857,305.143,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,216.986,28,14.7639,14.7639,25.3766,62.856,64.715,152.86,3.038,272.412,255,204.909,403.501,678.51,44.5648,3.1,0,0,0,0,3.63533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.78,8,68,667.827,103.937,11,365.709,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,39.552,14.7639,14.7639,13,0,0,0,0,336.783,113.813,113.813,113.813,113.813,113.813,113.813,113.813,113.813,113.813,113.813,113.813,113.813,113.813,113.813,113.813,24.718,49.3038,48.7104,54.0162,0,107.399,0
25_Q1_19,5.40849,11.1286,293.408,14.2223,79.064,6.435,6.435,6.435,0.715,1.04,72.668,0,0,0,0,14.7639,527.364,1.4625,1.105,5,121.546,18.2657,0,0,0,0,0,0,0,0,0,0,7.0481,0,0,240,0,6.11,6.5,2.275,12.935,12.935,9.1,9.75,51,70.2,36,0,0,14.7639,336.6,0,0,29.346,299.004,0,0,174.924,48,0,123.609,0,128.644,7.0481,553.672,582.331,62,0,0,0,0,0,0,0,0,62,0,0,31,0,62,11.78,168.98,17.28,320.857,305.143,23.5777,27.9698,14.393,13.9849,41.3909,58.2692,14.8381,11.597,8.6061,17.3383,8.26482,4.22886,17.6573,14.0962,3.56114,14.393,9.05124,0,388.634,114.824,14.7639,14.7639,25.3766,62.856,64.715,152.86,3.038,66,255,204.909,403.501,678.51,11,3.1,0,0,0,0,3.63533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.78,17.9375,68,604.976,103.937,39.6,696.15,152.568,143.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375,39.552,14.7639,14.7639,5,0,0,0,0,336.783,112.839,112.839,112.839,112.839,112.839,112.839,112.839,112.839,112.839,112.839,112.839,112.839,112.839,112.839,112.839,24.718,49.3038,48.7104,54.0162,0,107.399,0
