load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw
SANT-ARA,20_Q1_0,322.125,0,57.9898,380.115
SANT-ARA,20_Q1_1,319.232,0,45.0453,364.277
SANT-ARA,20_Q1_2,318.049,0,34.9153,352.964
SANT-ARA,20_Q1_3,786.755,0,-411.165,375.59
SANT-ARA,20_Q1_4,785.107,0,-392.853,392.254
SANT-ARA,20_Q1_5,783.889,0,-376.745,407.144
SANT-ARA,20_Q1_6,802.359,0,-381.517,420.842
SANT-ARA,20_Q1_7,856.438,0,-392.132,464.305
SANT-ARA,20_Q1_8,901.561,0,-401.528,500.032
SANT-ARA,20_Q1_9,577.434,0,-69.0698,508.364
SANT-ARA,20_Q1_10,945.212,0,-420.474,524.738
SANT-ARA,20_Q1_11,479.208,0,37.7936,517.002
SANT-ARA,20_Q1_12,478.178,0,27.2058,505.384
SANT-ARA,20_Q1_13,470.348,0,40.6921,511.04
SANT-ARA,20_Q1_14,453.986,0,57.3594,511.345
SANT-ARA,20_Q1_15,611.395,0,-108.274,503.121
SANT-ARA,20_Q1_16,701.838,0,-190.492,511.345
SANT-ARA,20_Q1_17,650.109,0,-104.519,545.59
SANT-ARA,20_Q1_18,637.8,0,-47.5691,590.231
SANT-ARA,20_Q1_19,322.928,0,250.638,573.567
SANT-ARA,20_Q1_20,638.012,0,-115.659,522.353
SANT-ARA,20_Q1_21,638.3,0,-166.856,471.445
SANT-ARA,20_Q1_22,320.532,0,94.3477,414.88
SANT-ARA,20_Q1_23,317.455,0,69.1429,386.598
SANT-ARA,20_Q2_0,320.492,0,64.964,385.456
SANT-ARA,20_Q2_1,321.104,0,48.2917,369.395
SANT-ARA,20_Q2_2,319.836,0,38.0875,357.923
SANT-ARA,20_Q2_3,785.756,0,-404.889,380.867
SANT-ARA,20_Q2_4,318.477,0,79.2885,397.765
SANT-ARA,20_Q2_5,317.933,0,94.9319,412.865
SANT-ARA,20_Q2_6,802.157,0,-375.402,426.755
SANT-ARA,20_Q2_7,859.945,0,-389.116,470.829
SANT-ARA,20_Q2_8,908.342,0,-401.284,507.058
SANT-ARA,20_Q2_9,470.31,0,45.1971,515.507
SANT-ARA,20_Q2_10,480.4,0,51.7101,532.11
SANT-ARA,20_Q2_11,483.293,0,40.9729,524.266
SANT-ARA,20_Q2_12,856.312,0,-343.828,512.484
SANT-ARA,20_Q2_13,847.055,0,-328.835,518.22
SANT-ARA,20_Q2_14,831.128,0,-312.598,518.53
SANT-ARA,20_Q2_15,802.111,0,-291.921,510.19
SANT-ARA,20_Q2_16,848.248,0,-329.718,518.53
SANT-ARA,20_Q2_17,798.448,0,-245.193,553.255
SANT-ARA,20_Q2_18,783.965,0,-185.442,598.524
SANT-ARA,20_Q2_19,598.257,0,-16.6314,581.625
SANT-ARA,20_Q2_20,316.256,0,213.436,529.692
SANT-ARA,20_Q2_21,594.072,0,-116.004,478.069
SANT-ARA,20_Q2_22,313.073,0,107.636,420.709
SANT-ARA,20_Q2_23,309.432,0,82.5978,392.029
SANT-ARA,20_Q3_0,776.974,0,-391.836,385.138
SANT-ARA,20_Q3_1,774.648,0,-405.557,369.091
SANT-ARA,20_Q3_2,776.292,0,-418.664,357.628
SANT-ARA,20_Q3_3,777.477,0,-396.923,380.553
SANT-ARA,20_Q3_4,478.202,0,-80.7649,397.438
SANT-ARA,20_Q3_5,684.526,0,-272.002,412.524
SANT-ARA,20_Q3_6,701.937,0,-275.534,426.403
SANT-ARA,20_Q3_7,386.293,0,84.1476,470.441
SANT-ARA,20_Q3_8,430.729,0,75.9114,506.64
SANT-ARA,20_Q3_9,916.396,0,-401.314,515.082
SANT-ARA,20_Q3_10,470.254,0,61.4177,531.672
SANT-ARA,20_Q3_11,475.555,0,48.2787,523.834
SANT-ARA,20_Q3_12,475.12,0,36.9419,512.062
SANT-ARA,20_Q3_13,465.989,0,51.8048,517.793
SANT-ARA,20_Q3_14,449.697,0,68.4056,518.103
SANT-ARA,20_Q3_15,423.371,0,86.399,509.77
SANT-ARA,20_Q3_16,383.81,0,134.293,518.103
SANT-ARA,20_Q3_17,335.747,0,217.053,552.8
SANT-ARA,20_Q3_18,325.884,0,272.146,598.03
SANT-ARA,20_Q3_19,773.281,0,-192.134,581.146
SANT-ARA,20_Q3_20,773.972,0,-244.717,529.256
SANT-ARA,20_Q3_21,771.92,0,-294.245,477.675
SANT-ARA,20_Q3_22,767.73,0,-347.368,420.362
SANT-ARA,20_Q3_23,765.771,0,-374.065,391.706
SANT-ARA,20_Q4_0,321.119,0,57.83,378.949
SANT-ARA,20_Q4_1,321.682,0,41.4775,363.159
SANT-ARA,20_Q4_2,320.437,0,31.4441,351.881
SANT-ARA,20_Q4_3,332.08,0,42.3577,374.438
SANT-ARA,20_Q4_4,771.902,0,-380.852,391.05
SANT-ARA,20_Q4_5,770.974,0,-365.079,405.895
SANT-ARA,20_Q4_6,647.779,0,-228.229,419.551
SANT-ARA,20_Q4_7,649.31,0,-186.429,462.88
SANT-ARA,20_Q4_8,756.883,0,-258.384,498.498
SANT-ARA,20_Q4_9,452.451,0,54.3541,506.805
SANT-ARA,20_Q4_10,465.868,0,57.2596,523.128
SANT-ARA,20_Q4_11,924.352,0,-408.936,515.416
SANT-ARA,20_Q4_12,466.777,0,37.0559,503.833
SANT-ARA,20_Q4_13,457.037,0,52.4354,509.472
SANT-ARA,20_Q4_14,440.67,0,69.1063,509.777
SANT-ARA,20_Q4_15,328.366,0,173.211,501.577
SANT-ARA,20_Q4_16,446.624,0,63.1527,509.777
SANT-ARA,20_Q4_17,719.69,0,-175.775,543.916
SANT-ARA,20_Q4_18,785.094,0,-196.674,588.42
SANT-ARA,20_Q4_19,741.383,0,-169.576,571.807
SANT-ARA,20_Q4_20,778.723,0,-257.973,520.75
SANT-ARA,20_Q4_21,777.701,0,-307.702,469.998
SANT-ARA,20_Q4_22,771.867,0,-358.26,413.607
SANT-ARA,20_Q4_23,766.482,0,-381.07,385.411
SANT-ARA,25_Q1_0,788.459,0,-375.212,413.248
SANT-ARA,25_Q1_1,788.867,0,-392.838,396.029
SANT-ARA,25_Q1_2,789.403,0,-405.673,383.73
SANT-ARA,25_Q1_3,784.851,0,-376.523,408.328
SANT-ARA,25_Q1_4,314.28,0,112.164,426.444
SANT-ARA,25_Q1_5,315.65,0,126.982,442.632
SANT-ARA,25_Q1_6,337.534,0,119.99,457.524
SANT-ARA,25_Q1_7,418.141,0,86.6345,504.776
SANT-ARA,25_Q1_8,491.426,0,52.1909,543.617
SANT-ARA,25_Q1_9,531.582,0,21.0936,552.676
SANT-ARA,25_Q1_10,547.132,0,23.3439,570.476
SANT-ARA,25_Q1_11,556.471,0,5.59509,562.066
SANT-ARA,25_Q1_12,557.827,0,-8.39262,549.435
SANT-ARA,25_Q1_13,549.274,0,6.3103,555.584
SANT-ARA,25_Q1_14,529.664,0,26.2524,555.916
SANT-ARA,25_Q1_15,494.147,0,52.8283,546.975
SANT-ARA,25_Q1_16,910.908,0,-354.992,555.916
SANT-ARA,25_Q1_17,699.129,0,-105.983,593.146
SANT-ARA,25_Q1_18,637.887,0,3.79045,641.678
SANT-ARA,25_Q1_19,681.271,0,-57.7103,623.561
SANT-ARA,25_Q1_20,818.187,0,-250.303,567.883
SANT-ARA,25_Q1_21,814.093,0,-301.555,512.538
SANT-ARA,25_Q1_22,812.655,0,-361.612,451.043
SANT-ARA,25_Q1_23,810.374,0,-390.079,420.295
SANT-ARA,25_Q2_0,340.041,0,78.341,418.382
SANT-ARA,25_Q2_1,335.806,0,65.1434,400.949
SANT-ARA,25_Q2_2,573.773,0,-185.275,388.497
SANT-ARA,25_Q2_3,571.255,0,-157.854,413.401
SANT-ARA,25_Q2_4,565.976,0,-134.233,431.743
SANT-ARA,25_Q2_5,622.165,0,-174.033,448.132
SANT-ARA,25_Q2_6,653.967,0,-190.759,463.208
SANT-ARA,25_Q2_7,443.216,0,67.8306,511.047
SANT-ARA,25_Q2_8,684.226,0,-133.855,550.371
SANT-ARA,25_Q2_9,990.438,0,-430.896,559.542
SANT-ARA,25_Q2_10,1035.39,0,-457.83,577.564
SANT-ARA,25_Q2_11,576.117,0,-7.06795,569.049
SANT-ARA,25_Q2_12,575.63,0,-19.3692,556.261
SANT-ARA,25_Q2_13,809.488,0,-247.001,562.487
SANT-ARA,25_Q2_14,543.168,0,19.6548,562.823
SANT-ARA,25_Q2_15,505.258,0,48.5122,553.771
SANT-ARA,25_Q2_16,918.803,0,-355.98,562.823
SANT-ARA,25_Q2_17,845.292,0,-244.777,600.515
SANT-ARA,25_Q2_18,828.25,0,-178.6,649.65
SANT-ARA,25_Q2_19,825.374,0,-194.066,631.308
SANT-ARA,25_Q2_20,820.702,0,-245.763,574.939
SANT-ARA,25_Q2_21,701.863,0,-182.958,518.905
SANT-ARA,25_Q2_22,344.494,0,112.152,456.646
SANT-ARA,25_Q2_23,344.337,0,81.1793,425.517
SANT-ARA,25_Q3_0,347.205,0,70.6976,417.903
SANT-ARA,25_Q3_1,345.205,0,55.2854,400.49
SANT-ARA,25_Q3_2,803.07,0,-415.017,388.053
SANT-ARA,25_Q3_3,796.443,0,-383.515,412.928
SANT-ARA,25_Q3_4,797.285,0,-366.036,431.248
SANT-ARA,25_Q3_5,653.029,0,-205.41,447.619
SANT-ARA,25_Q3_6,339.817,0,122.861,462.678
SANT-ARA,25_Q3_7,444.509,0,65.9531,510.462
SANT-ARA,25_Q3_8,510.871,0,38.87,549.741
SANT-ARA,25_Q3_9,545.406,0,13.4953,558.902
SANT-ARA,25_Q3_10,565.031,0,11.8713,576.902
SANT-ARA,25_Q3_11,571.878,0,-3.48011,568.398
SANT-ARA,25_Q3_12,567.953,0,-12.3292,555.624
SANT-ARA,25_Q3_13,555.915,0,5.92792,561.843
SANT-ARA,25_Q3_14,540.837,0,21.3422,562.179
SANT-ARA,25_Q3_15,923.926,0,-370.789,553.137
SANT-ARA,25_Q3_16,792.677,0,-230.498,562.179
SANT-ARA,25_Q3_17,788.936,0,-189.109,599.827
SANT-ARA,25_Q3_18,829.028,0,-180.122,648.906
SANT-ARA,25_Q3_19,827.035,0,-196.45,630.586
SANT-ARA,25_Q3_20,825.042,0,-250.761,574.281
SANT-ARA,25_Q3_21,561.228,0,-42.9161,518.311
SANT-ARA,25_Q3_22,810.044,0,-353.921,456.124
SANT-ARA,25_Q3_23,807.139,0,-382.11,425.03
SANT-ARA,25_Q4_0,348.52,0,62.9431,411.463
SANT-ARA,25_Q4_1,341.233,0,53.0857,394.319
SANT-ARA,25_Q4_2,339.851,0,42.222,382.073
SANT-ARA,25_Q4_3,339.695,0,66.8693,406.565
SANT-ARA,25_Q4_4,340.167,0,84.4363,424.603
SANT-ARA,25_Q4_5,342.998,0,97.723,440.721
SANT-ARA,25_Q4_6,343.296,0,112.253,455.548
SANT-ARA,25_Q4_7,346.028,0,156.568,502.596
SANT-ARA,25_Q4_8,389.692,0,151.578,541.27
SANT-ARA,25_Q4_9,360.87,0,189.419,550.289
SANT-ARA,25_Q4_10,360.782,0,207.23,568.013
SANT-ARA,25_Q4_11,363.183,0,196.456,559.639
SANT-ARA,25_Q4_12,368.846,0,178.217,547.062
SANT-ARA,25_Q4_13,369.841,0,183.344,553.185
SANT-ARA,25_Q4_14,996.792,0,-443.276,553.516
SANT-ARA,25_Q4_15,829.128,0,-284.515,544.613
SANT-ARA,25_Q4_16,829.735,0,-276.219,553.516
SANT-ARA,25_Q4_17,824.78,0,-234.196,590.584
SANT-ARA,25_Q4_18,821.36,0,-182.453,638.907
SANT-ARA,25_Q4_19,817.726,0,-196.857,620.868
SANT-ARA,25_Q4_20,815.117,0,-249.686,565.431
SANT-ARA,25_Q4_21,811.58,0,-301.255,510.324
SANT-ARA,25_Q4_22,351.009,0,98.0854,449.095
SANT-ARA,25_Q4_23,348.257,0,70.2227,418.48
SANT-ARA,30_Q1_0,465.946,0,-22.6997,443.246
SANT-ARA,30_Q1_1,460.158,0,-35.3809,424.777
SANT-ARA,30_Q1_2,868.151,0,-456.566,411.585
SANT-ARA,30_Q1_3,863.265,0,-425.295,437.969
SANT-ARA,30_Q1_4,859.968,0,-402.567,457.401
SANT-ARA,30_Q1_5,857.532,0,-382.768,474.764
SANT-ARA,30_Q1_6,861.472,0,-370.736,490.736
SANT-ARA,30_Q1_7,863.083,0,-321.665,541.418
SANT-ARA,30_Q1_8,867.232,0,-284.152,583.079
SANT-ARA,30_Q1_9,399.571,0,193.224,592.795
SANT-ARA,30_Q1_10,490.005,0,121.882,611.888
SANT-ARA,30_Q1_11,742.785,0,-139.918,602.867
SANT-ARA,30_Q1_12,633.567,0,-44.2481,589.319
SANT-ARA,30_Q1_13,974.515,0,-378.6,595.915
SANT-ARA,30_Q1_14,492.681,0,103.591,596.271
SANT-ARA,30_Q1_15,474.079,0,112.602,586.681
SANT-ARA,30_Q1_16,416.593,0,179.678,596.271
SANT-ARA,30_Q1_17,409.908,0,226.295,636.203
SANT-ARA,30_Q1_18,794.912,0,-106.654,688.258
SANT-ARA,30_Q1_19,779.837,0,-111.011,668.826
SANT-ARA,30_Q1_20,460.477,0,148.63,609.107
SANT-ARA,30_Q1_21,527.535,0,22.2088,549.743
SANT-ARA,30_Q1_22,523.914,0,-40.1295,483.784
SANT-ARA,30_Q1_23,517.759,0,-66.954,450.805
SANT-ARA,30_Q2_0,396.888,0,51.8801,448.768
SANT-ARA,30_Q2_1,864.261,0,-434.192,430.069
SANT-ARA,30_Q2_2,861.725,0,-445.013,416.713
SANT-ARA,30_Q2_3,861.266,0,-417.84,443.425
SANT-ARA,30_Q2_4,859.007,0,-395.908,463.099
SANT-ARA,30_Q2_5,473.406,0,7.27193,480.678
SANT-ARA,30_Q2_6,705.727,0,-208.877,496.85
SANT-ARA,30_Q2_7,816.164,0,-268.001,548.163
SANT-ARA,30_Q2_8,1040.64,0,-450.3,590.343
SANT-ARA,30_Q2_9,1083.33,0,-483.151,600.18
SANT-ARA,30_Q2_10,699.206,0,-79.6953,619.51
SANT-ARA,30_Q2_11,703.615,0,-93.238,610.377
SANT-ARA,30_Q2_12,631.043,0,-34.3827,596.661
SANT-ARA,30_Q2_13,617.261,0,-13.9222,603.339
SANT-ARA,30_Q2_14,455.796,0,147.903,603.699
SANT-ARA,30_Q2_15,444.249,0,149.74,593.989
SANT-ARA,30_Q2_16,423.721,0,179.979,603.699
SANT-ARA,30_Q2_17,401.253,0,242.876,644.129
SANT-ARA,30_Q2_18,857.685,0,-160.853,696.832
SANT-ARA,30_Q2_19,859.018,0,-181.859,677.158
SANT-ARA,30_Q2_20,854.566,0,-237.871,616.695
SANT-ARA,30_Q2_21,671.834,0,-115.242,556.592
SANT-ARA,30_Q2_22,382.05,0,107.761,489.811
SANT-ARA,30_Q2_23,374.767,0,81.6539,456.421
SANT-ARA,30_Q3_0,383.552,0,64.3481,447.9
SANT-ARA,30_Q3_1,378.899,0,50.3381,429.237
SANT-ARA,30_Q3_2,382.189,0,33.7185,415.907
SANT-ARA,30_Q3_3,823.391,0,-380.823,442.568
SANT-ARA,30_Q3_4,383.534,0,78.6692,462.203
SANT-ARA,30_Q3_5,437.692,0,42.0572,479.749
SANT-ARA,30_Q3_6,406.206,0,89.6834,495.889
SANT-ARA,30_Q3_7,743.799,0,-196.696,547.103
SANT-ARA,30_Q3_8,811.189,0,-221.987,589.202
SANT-ARA,30_Q3_9,670.179,0,-71.1597,599.019
SANT-ARA,30_Q3_10,610.034,0,8.27875,618.313
SANT-ARA,30_Q3_11,1078.75,0,-469.558,609.197
SANT-ARA,30_Q3_12,1078.91,0,-483.404,595.507
SANT-ARA,30_Q3_13,605.368,0,-3.19633,602.172
SANT-ARA,30_Q3_14,1041.89,0,-439.363,602.532
SANT-ARA,30_Q3_15,1004.29,0,-411.445,592.841
SANT-ARA,30_Q3_16,947.147,0,-344.615,602.532
SANT-ARA,30_Q3_17,876.821,0,-233.938,642.883
SANT-ARA,30_Q3_18,861.823,0,-166.338,695.485
SANT-ARA,30_Q3_19,857.765,0,-181.916,675.849
SANT-ARA,30_Q3_20,622.591,0,-7.08857,615.502
SANT-ARA,30_Q3_21,618.486,0,-62.97,555.516
SANT-ARA,30_Q3_22,610.107,0,-121.243,488.864
SANT-ARA,30_Q3_23,382.597,0,72.9413,455.538
SANT-ARA,30_Q4_0,387.142,0,54.2154,441.357
SANT-ARA,30_Q4_1,388.268,0,34.6997,422.967
SANT-ARA,30_Q4_2,385.778,0,24.0537,409.832
SANT-ARA,30_Q4_3,378.411,0,57.692,436.103
SANT-ARA,30_Q4_4,378.409,0,77.0431,455.452
SANT-ARA,30_Q4_5,376.551,0,96.1895,472.741
SANT-ARA,30_Q4_6,377.071,0,111.574,488.645
SANT-ARA,30_Q4_7,835.282,0,-296.171,539.111
SANT-ARA,30_Q4_8,992.342,0,-411.747,580.595
SANT-ARA,30_Q4_9,1032.96,0,-442.686,590.269
SANT-ARA,30_Q4_10,1053.16,0,-443.878,609.28
SANT-ARA,30_Q4_11,1057.79,0,-457.493,600.298
SANT-ARA,30_Q4_12,1054.01,0,-467.206,586.808
SANT-ARA,30_Q4_13,996.221,0,-402.845,593.376
SANT-ARA,30_Q4_14,806.585,0,-212.854,593.73
SANT-ARA,30_Q4_15,813.139,0,-228.958,584.181
SANT-ARA,30_Q4_16,615.566,0,-21.8354,593.73
SANT-ARA,30_Q4_17,863.777,0,-230.285,633.492
SANT-ARA,30_Q4_18,859.941,0,-174.616,685.325
SANT-ARA,30_Q4_19,855.375,0,-189.399,665.976
SANT-ARA,30_Q4_20,402.067,0,204.444,606.511
SANT-ARA,30_Q4_21,400.023,0,147.378,547.401
SANT-ARA,30_Q4_22,388.356,0,93.3668,481.723
SANT-ARA,30_Q4_23,367.567,0,81.3165,448.884
SANT-ARA,35_Q1_0,419.997,0,53.549,473.546
SANT-ARA,35_Q1_1,646.639,0,-192.825,453.815
SANT-ARA,35_Q1_2,647.533,0,-207.812,439.721
SANT-ARA,35_Q1_3,363.437,0,104.471,467.908
SANT-ARA,35_Q1_4,364.403,0,124.265,488.668
SANT-ARA,35_Q1_5,366.686,0,140.532,507.218
SANT-ARA,35_Q1_6,400.103,0,124.179,524.283
SANT-ARA,35_Q1_7,995.734,0,-417.305,578.429
SANT-ARA,35_Q1_8,1109.9,0,-486.966,622.938
SANT-ARA,35_Q1_9,1172.19,0,-538.869,633.318
SANT-ARA,35_Q1_10,926.273,0,-272.557,653.716
SANT-ARA,35_Q1_11,941.029,0,-296.951,644.078
SANT-ARA,35_Q1_12,943.743,0,-314.139,629.604
SANT-ARA,35_Q1_13,729.566,0,-92.9153,636.651
SANT-ARA,35_Q1_14,699.828,0,-62.7968,637.032
SANT-ARA,35_Q1_15,714.864,0,-88.078,626.785
SANT-ARA,35_Q1_16,631.873,0,5.15853,637.032
SANT-ARA,35_Q1_17,524.224,0,155.469,679.693
SANT-ARA,35_Q1_18,899.934,0,-164.628,735.306
SANT-ARA,35_Q1_19,898.311,0,-183.765,714.546
SANT-ARA,35_Q1_20,890.147,0,-239.403,650.745
SANT-ARA,35_Q1_21,883.324,0,-296.001,587.323
SANT-ARA,35_Q1_22,880.927,0,-364.071,516.855
SANT-ARA,35_Q1_23,405.976,0,75.6452,481.621
SANT-ARA,35_Q2_0,404.004,0,71.0786,475.082
SANT-ARA,35_Q2_1,396.945,0,58.3419,455.287
SANT-ARA,35_Q2_2,385.584,0,55.5639,441.148
SANT-ARA,35_Q2_3,381.388,0,88.0385,469.427
SANT-ARA,35_Q2_4,372.589,0,117.665,490.254
SANT-ARA,35_Q2_5,379.336,0,129.528,508.864
SANT-ARA,35_Q2_6,761.362,0,-235.378,525.984
SANT-ARA,35_Q2_7,894.459,0,-314.153,580.306
SANT-ARA,35_Q2_8,942.819,0,-317.86,624.96
SANT-ARA,35_Q2_9,1065.63,0,-430.256,635.373
SANT-ARA,35_Q2_10,1090.12,0,-434.279,655.837
SANT-ARA,35_Q2_11,768.701,0,-122.532,646.169
SANT-ARA,35_Q2_12,1234.54,0,-602.894,631.648
SANT-ARA,35_Q2_13,1219.8,0,-581.087,638.717
SANT-ARA,35_Q2_14,718.917,0,-79.8183,639.099
SANT-ARA,35_Q2_15,1127.12,0,-498.304,628.82
SANT-ARA,35_Q2_16,1046.98,0,-407.878,639.099
SANT-ARA,35_Q2_17,467.391,0,214.508,681.899
SANT-ARA,35_Q2_18,906.919,0,-169.226,737.693
SANT-ARA,35_Q2_19,902.126,0,-185.261,716.865
SANT-ARA,35_Q2_20,894.339,0,-241.482,652.857
SANT-ARA,35_Q2_21,884.814,0,-295.585,589.229
SANT-ARA,35_Q2_22,411.426,0,107.107,518.533
SANT-ARA,35_Q2_23,411.165,0,72.0196,483.184
SANT-ARA,35_Q3_0,411.945,0,61.8995,473.844
SANT-ARA,35_Q3_1,408.611,0,45.4902,454.101
SANT-ARA,35_Q3_2,404.802,0,35.1957,439.998
SANT-ARA,35_Q3_3,853.908,0,-385.705,468.203
SANT-ARA,35_Q3_4,395.161,0,93.8156,488.976
SANT-ARA,35_Q3_5,395.738,0,111.8,507.538
SANT-ARA,35_Q3_6,399.632,0,124.982,524.613
SANT-ARA,35_Q3_7,408.909,0,169.885,578.794
SANT-ARA,35_Q3_8,772.145,0,-148.814,623.331
SANT-ARA,35_Q3_9,771.38,0,-137.663,633.717
SANT-ARA,35_Q3_10,772.397,0,-118.27,654.128
SANT-ARA,35_Q3_11,429.291,0,215.194,644.485
SANT-ARA,35_Q3_12,772.916,0,-142.915,630.001
SANT-ARA,35_Q3_13,822.305,0,-185.252,637.053
SANT-ARA,35_Q3_14,830.336,0,-192.903,637.433
SANT-ARA,35_Q3_15,831.145,0,-203.964,627.181
SANT-ARA,35_Q3_16,623.407,0,14.0261,637.433
SANT-ARA,35_Q3_17,559.514,0,120.608,680.122
SANT-ARA,35_Q3_18,908.216,0,-172.446,735.77
SANT-ARA,35_Q3_19,904.895,0,-189.898,714.997
SANT-ARA,35_Q3_20,901.572,0,-250.417,651.155
SANT-ARA,35_Q3_21,890.117,0,-302.423,587.694
SANT-ARA,35_Q3_22,876.577,0,-359.395,517.181
SANT-ARA,35_Q3_23,411.585,0,70.3399,481.925
SANT-ARA,35_Q4_0,533.143,0,-63.6399,469.503
SANT-ARA,35_Q4_1,398.658,0,51.2823,449.94
SANT-ARA,35_Q4_2,396.354,0,39.6127,435.967
SANT-ARA,35_Q4_3,851.245,0,-387.332,463.913
SANT-ARA,35_Q4_4,852.03,0,-367.534,484.496
SANT-ARA,35_Q4_5,856.749,0,-353.862,502.888
SANT-ARA,35_Q4_6,857.245,0,-337.439,519.807
SANT-ARA,35_Q4_7,406.649,0,166.841,573.491
SANT-ARA,35_Q4_8,427.114,0,190.505,617.62
SANT-ARA,35_Q4_9,431.386,0,196.525,627.911
SANT-ARA,35_Q4_10,431.239,0,216.895,648.134
SANT-ARA,35_Q4_11,435.24,0,203.339,638.58
SANT-ARA,35_Q4_12,444.679,0,179.55,624.229
SANT-ARA,35_Q4_13,446.337,0,184.878,631.216
SANT-ARA,35_Q4_14,454.421,0,177.172,631.593
SANT-ARA,35_Q4_15,908.383,0,-286.949,621.434
SANT-ARA,35_Q4_16,909.395,0,-277.802,631.593
SANT-ARA,35_Q4_17,901.136,0,-227.246,673.89
SANT-ARA,35_Q4_18,895.435,0,-166.407,729.029
SANT-ARA,35_Q4_19,889.378,0,-180.932,708.446
SANT-ARA,35_Q4_20,885.031,0,-239.842,645.189
SANT-ARA,35_Q4_21,526.247,0,56.0621,582.309
SANT-ARA,35_Q4_22,810.901,0,-298.458,512.443
SANT-ARA,35_Q4_23,806.314,0,-328.804,477.509
SANT-ARA,40_Q1_0,942.728,0,-438.199,504.529
SANT-ARA,40_Q1_1,463.476,0,20.031,483.507
SANT-ARA,40_Q1_2,539.954,0,-71.4627,468.491
SANT-ARA,40_Q1_3,453.322,0,45.2005,498.522
SANT-ARA,40_Q1_4,840.066,0,-319.426,520.641
SANT-ARA,40_Q1_5,836.656,0,-296.251,540.404
SANT-ARA,40_Q1_6,842.173,0,-283.587,558.585
SANT-ARA,40_Q1_7,844.427,0,-228.153,616.274
SANT-ARA,40_Q1_8,850.235,0,-186.54,663.695
SANT-ARA,40_Q1_9,728.249,0,-53.4949,674.755
SANT-ARA,40_Q1_10,992.651,0,-296.164,696.487
SANT-ARA,40_Q1_11,615.962,0,70.2574,686.219
SANT-ARA,40_Q1_12,1000.36,0,-329.564,670.798
SANT-ARA,40_Q1_13,486.028,0,192.278,678.306
SANT-ARA,40_Q1_14,484.749,0,193.962,678.711
SANT-ARA,40_Q1_15,482.596,0,185.199,667.795
SANT-ARA,40_Q1_16,958.742,0,-280.031,678.711
SANT-ARA,40_Q1_17,949.383,0,-225.219,724.164
SANT-ARA,40_Q1_18,941.935,0,-158.519,783.416
SANT-ARA,40_Q1_19,944.976,0,-183.679,761.298
SANT-ARA,40_Q1_20,471.379,0,221.943,693.321
SANT-ARA,40_Q1_21,472.186,0,153.565,625.751
SANT-ARA,40_Q1_22,467.117,0,83.5551,550.672
SANT-ARA,40_Q1_23,458.5,0,54.633,513.133
SANT-ARA,40_Q2_0,458.004,0,39.3755,497.38
SANT-ARA,40_Q2_1,925.867,0,-449.211,476.656
SANT-ARA,40_Q2_2,764.378,0,-302.526,461.853
SANT-ARA,40_Q2_3,763.734,0,-272.276,491.458
SANT-ARA,40_Q2_4,452.362,0,60.9014,513.263
SANT-ARA,40_Q2_5,759.049,0,-226.302,532.747
SANT-ARA,40_Q2_6,450.186,0,100.484,550.67
SANT-ARA,40_Q2_7,761.032,0,-153.49,607.542
SANT-ARA,40_Q2_8,467.157,0,187.134,654.291
SANT-ARA,40_Q2_9,477.61,0,187.584,665.193
SANT-ARA,40_Q2_10,477.781,0,208.837,686.618
SANT-ARA,40_Q2_11,478.948,0,197.548,676.496
SANT-ARA,40_Q2_12,477.209,0,184.084,661.293
SANT-ARA,40_Q2_13,475.132,0,193.562,668.694
SANT-ARA,40_Q2_14,476.682,0,192.412,669.094
SANT-ARA,40_Q2_15,940.811,0,-282.479,658.332
SANT-ARA,40_Q2_16,932.395,0,-263.301,669.094
SANT-ARA,40_Q2_17,930.266,0,-216.363,713.903
SANT-ARA,40_Q2_18,916.66,0,-144.345,772.315
SANT-ARA,40_Q2_19,918.526,0,-168.016,750.51
SANT-ARA,40_Q2_20,670.305,0,13.1923,683.497
SANT-ARA,40_Q2_21,906.809,0,-289.925,616.884
SANT-ARA,40_Q2_22,657.349,0,-114.48,542.869
SANT-ARA,40_Q2_23,814.864,0,-309.002,505.862
SANT-ARA,40_Q3_0,469.738,0,27.4192,497.158
SANT-ARA,40_Q3_1,582.121,0,-105.679,476.443
SANT-ARA,40_Q3_2,586.727,0,-125.08,461.646
SANT-ARA,40_Q3_3,898.491,0,-407.252,491.239
SANT-ARA,40_Q3_4,897.059,0,-384.025,513.034
SANT-ARA,40_Q3_5,892.418,0,-359.909,532.509
SANT-ARA,40_Q3_6,896.641,0,-346.217,550.425
SANT-ARA,40_Q3_7,439.298,0,167.973,607.271
SANT-ARA,40_Q3_8,455.452,0,198.547,653.999
SANT-ARA,40_Q3_9,711.33,0,-46.4336,664.897
SANT-ARA,40_Q3_10,738.943,0,-52.6316,686.311
SANT-ARA,40_Q3_11,1103.07,0,-426.879,676.194
SANT-ARA,40_Q3_12,750.973,0,-89.9753,660.998
SANT-ARA,40_Q3_13,468.972,0,199.424,668.396
SANT-ARA,40_Q3_14,534.458,0,134.337,668.795
SANT-ARA,40_Q3_15,719.203,0,-61.1641,658.038
SANT-ARA,40_Q3_16,470.639,0,198.157,668.795
SANT-ARA,40_Q3_17,926.247,0,-212.663,713.584
