gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr
pv-solar,BOLIVAR,Solar,2025,628.4343561988252,0.0,0.0
pv-solar,BOLIVAR,Solar,2030,692.1725845676708,0.0,0.0
pv-solar,BOLIVAR,Solar,2035,1011.8815300649197,0.0,0.0
pv-solar,BOLIVAR,Solar,2040,1154.8668963392677,0.0,0.0
pv-solar,BOLIVAR,Solar,2045,1306.8754395901144,0.0,0.0
pv-solar,BOY-CAS,Solar,2020,437.1940236015475,0.0,0.0
pv-solar,BOY-CAS,Solar,2025,483.44449232023544,0.0,0.0
pv-solar,BOY-CAS,Solar,2030,474.65956106341304,0.0,0.0
pv-solar,BOY-CAS,Solar,2035,484.15791383186973,0.0,0.0
pv-solar,BOY-CAS,Solar,2040,483.6860407864406,0.0,0.0
pv-solar,BOY-CAS,Solar,2045,486.5042230487208,0.0,0.0
pv-solar,CAUCA,Solar,2020,425.64710702323663,0.0,0.0
pv-solar,CAUCA,Solar,2025,622.2395760916131,0.0,0.0
pv-solar,CAUCA,Solar,2030,600.0381459940066,0.0,0.0
pv-solar,CAUCA,Solar,2035,694.1172396832214,0.0,0.0
pv-solar,CAUCA,Solar,2040,670.6342689955994,0.0,0.0
pv-solar,CAUCA,Solar,2045,707.2381141320261,0.0,0.0
pv-solar,COR-SUC,Solar,2020,437.1940236015474,0.0,0.0
pv-solar,COR-SUC,Solar,2025,628.4343561988252,0.0,0.0
pv-solar,COR-SUC,Solar,2030,692.1725845676707,0.0,0.0
pv-solar,COR-SUC,Solar,2035,1011.8815300649198,0.0,0.0
pv-solar,COR-SUC,Solar,2040,1154.866896339268,0.0,0.0
pv-solar,COR-SUC,Solar,2045,1306.8754395901144,0.0,0.0
pv-solar,CQR,Solar,2020,437.1940236015474,0.0,0.0
pv-solar,CQR,Solar,2025,483.4444923202356,0.0,0.0
pv-solar,CQR,Solar,2030,474.65956106341315,0.0,0.0
pv-solar,CQR,Solar,2035,484.15791383186973,0.0,0.0
pv-solar,CQR,Solar,2040,483.6860407864408,0.0,0.0
pv-solar,CQR,Solar,2045,486.50422304872075,0.0,0.0
pv-solar,GCM,Solar,2020,437.1940236015474,0.0,0.0
pv-solar,GCM,Solar,2025,628.4343561988252,0.0,0.0
pv-solar,GCM,Solar,2030,692.1725845676706,0.0,0.0
pv-solar,GCM,Solar,2035,1011.8815300649197,0.0,0.0
pv-solar,GCM,Solar,2040,1154.866896339268,0.0,0.0
pv-solar,GCM,Solar,2045,1306.8754395901144,0.0,0.0
pv-solar,HTC,Solar,2020,425.6471070232366,0.0,0.0
pv-solar,HTC,Solar,2025,622.2395760916137,0.0,0.0
pv-solar,HTC,Solar,2030,600.0381459940065,0.0,0.0
pv-solar,HTC,Solar,2035,694.1172396832214,0.0,0.0
pv-solar,HTC,Solar,2040,670.6342689955995,0.0,0.0
pv-solar,HTC,Solar,2045,707.2381141320263,0.0,0.0
pv-solar,MET-GUAV,Solar,2020,226.19598852070223,0.0,0.0
pv-solar,MET-GUAV,Solar,2025,192.06974409134816,0.0,0.0
pv-solar,MET-GUAV,Solar,2030,129.854172012488,0.0,0.0
pv-solar,MET-GUAV,Solar,2035,166.3379050712997,0.0,0.0
pv-solar,MET-GUAV,Solar,2040,0.0,0.0,0.0
pv-solar,MET-GUAV,Solar,2045,223.6330920704803,0.0,0.0
pv-solar,NAR-PUT,Solar,2020,437.19402360154754,0.0,0.0
pv-solar,NAR-PUT,Solar,2025,483.44449232023544,0.0,0.0
pv-solar,NAR-PUT,Solar,2030,474.659561063413,0.0,0.0
pv-solar,NAR-PUT,Solar,2035,484.1579138318697,0.0,0.0
pv-solar,NAR-PUT,Solar,2040,483.6860407864407,0.0,0.0
pv-solar,NAR-PUT,Solar,2045,486.50422304872075,0.0,0.0
pv-solar,NSANT,Solar,2020,437.19402360154754,0.0,0.0
pv-solar,NSANT,Solar,2025,483.44449232023544,0.0,0.0
pv-solar,NSANT,Solar,2030,474.65956106341304,0.0,0.0
pv-solar,NSANT,Solar,2035,484.15791383186973,0.0,0.0
pv-solar,NSANT,Solar,2040,483.6860407864407,0.0,0.0
pv-solar,NSANT,Solar,2045,486.50422304872063,0.0,0.0
pv-solar,SANT-ARA,Solar,2020,417.7053714001014,0.0,0.0
pv-solar,SANT-ARA,Solar,2025,487.67106667118827,0.0,0.0
pv-solar,SANT-ARA,Solar,2030,462.2413987174657,0.0,0.0
pv-solar,SANT-ARA,Solar,2035,514.8178729917033,0.0,0.0
pv-solar,SANT-ARA,Solar,2040,356.28427632593906,0.0,0.0
pv-solar,SANT-ARA,Solar,2045,911.4082558920234,0.0,0.0
pv-solar,VALLE,Solar,2020,437.1940236015476,0.0,0.0
pv-solar,VALLE,Solar,2025,628.4343561988254,0.0,0.0
pv-solar,VALLE,Solar,2030,692.1725845676705,0.0,0.0
pv-solar,VALLE,Solar,2035,1011.8815300649198,0.0,0.0
pv-solar,VALLE,Solar,2040,1154.8668963392677,0.0,0.0
pv-solar,VALLE,Solar,2045,1306.8754395901146,0.0,0.0
